DateTime,Entries,UniqueIPs
1532399325,10778,10778
1532401234,10240,10240
1532403146,10247,10247
1532405060,10244,10244
1532407006,10222,10222
1532408917,10238,10238
1532410818,10248,10248
1532412757,10515,10515
1532414656,10715,10715
1532416820,10874,10874
1532418764,10887,10887
1532420662,10901,10901
1532422872,5587,5587
1532424737,5668,5668
1532426674,5691,5691
1532428572,4965,4965
1532430509,4978,4978
1532432412,4984,4984
1532434370,4990,4990
1532436256,4992,4992
1532438197,5000,5000
1532440118,5003,5003
1532442260,4840,4840
1532444170,4753,4753
1532446100,4736,4736
1532448067,4726,4726
1532449972,4734,4734
1532451864,4744,4744
1532453790,4600,4600
1532455708,5384,5384
1532457616,5402,5402
1532459665,5406,5406
1532461721,5437,5437
1532463609,6709,6709
1532465570,7967,7967
1532467455,8782,8782
1532469392,8791,8791
1532471296,8852,8852
1532473296,9054,9054
1532475148,9104,9104
1532477088,9225,9225
1532478975,9264,9264
1532480927,10948,10948
1532482831,10925,10925
1532484768,10910,10910
1532486738,10988,10988
1532488582,10987,10987
1532490496,10973,10973
1532492427,10960,10960
1532494366,10949,10949
1532496260,10920,10920
1532498456,10780,10780
1532500441,10588,10588
1532502257,10454,10454
1532504181,10424,10424
1532506111,10420,10420
1532508035,10425,10425
1532509949,10363,10363
1532511867,10328,10328
1532513782,10476,10476
1532515722,10486,10486
1532517616,10505,10505
1532519590,10505,10505
1532521457,10507,10507
1532523398,10521,10521
1532525292,10515,10515
1532527237,10520,10520
1532529161,10518,10518
1532531333,10648,10648
1532533244,10651,10651
1532535397,10644,10644
1532537312,10624,10624
1532539222,10655,10655
1532541153,10659,10659
1532543074,10650,10650
1532544982,10637,10637
1532547015,10651,10651
1532548830,10195,10195
1532550796,9150,9150
1532552673,8130,8130
1532554640,7878,7878
1532556507,7873,7873
1532558495,8277,8277
1532560345,9128,9128
1532562299,9738,9738
1532564191,9729,9729
1532566142,8927,8927
1532568015,8062,8062
1532569986,8068,8068
1532571891,8028,8028
1532573816,7907,7907
1532575712,7908,7908
1532577731,7903,7903
1532579562,7898,7898
1532581518,7898,7898
1532583401,7904,7904
1532585346,7892,7892
1532587235,7879,7879
1532589221,8011,8011
1532591056,8008,8008
1532593037,7997,7997
1532594898,7987,7987
1532597107,7965,7965
1532598983,8144,8144
1532600948,9632,9632
1532602844,9865,9865
1532604831,10027,10027
1532606678,10026,10026
1532608645,10012,10012
1532610521,9998,9998
1532612472,10000,10000
1532614347,9999,9999
1532616577,9985,9985
1532618431,9439,9439
1532620489,9109,9109
1532622507,9101,9101
1532624408,9191,9191
1532626362,9171,9171
1532628324,9146,9146
1532630188,9147,9147
1532633591,9137,9137
1532635467,9134,9134
1532637660,9116,9116
1532639550,9116,9116
1532641503,9205,9205
1532643375,9239,9239
1532646400,7809,7809
1532648408,6991,6991
1532650244,6990,6990
1532652260,7005,7005
1532654098,7002,7002
1532656359,6988,6988
1532658269,6985,6985
1532660173,6976,6976
1532662128,6974,6974
1532664041,6964,6964
1532665969,6869,6869
1532667885,6874,6874
1532669812,6863,6863
1532671707,7198,7198
1532673891,7206,7206
1532675781,7127,7127
1532677973,7138,7138
1532679870,8189,8189
1532681794,10797,10797
1532683955,13512,13512
1532685874,14076,14076
1532687773,12199,12199
1532689728,12338,12338
1532691631,12183,12183
1532693572,12152,12152
1532695463,12099,12099
1532697386,12097,12097
1532699317,12083,12083
1532701306,12087,12087
1532703338,12101,12101
1532705306,12119,12119
1532707211,12223,12223
1532709155,12256,12256
1532711330,12132,12132
1532713227,12148,12148
1532715160,12170,12170
1532717067,12166,12166
1532718995,12142,12142
1532720895,12138,12138
1532722826,12233,12233
1532724739,12226,12226
1532726678,12908,12908
1532728580,13877,13877
1532731564,14428,14428
1532733393,14423,14423
1532735437,14437,14437
1532737473,14438,14438
1532739294,14438,14438
1532741555,14436,14436
1532743478,14424,14424
1532745375,14431,14431
1532747328,14475,14475
1532749233,14464,14464
1532751163,14464,14464
1532753068,14445,14445
1532755003,14446,14446
1532756913,14324,14324
1532758820,14133,14133
1532760754,14137,14137
1532762677,14121,14121
1532764586,14114,14114
1532766504,12744,12744
1532768452,10192,10192
1532770355,7765,7765
1532773069,6605,6605
1532774911,6331,6331
1532776810,6128,6128
1532778740,6131,6131
1532780651,6123,6123
1532782590,6126,6126
1532784490,6121,6121
1532786326,6117,6117
1532788419,6111,6111
1532790264,6091,6091
1532792171,6252,6252
1532794140,6239,6239
1532796034,6213,6213
1532797939,7262,7262
1532799851,7258,7258
1532801797,7663,7663
1532803694,8752,8752
1532805633,8761,8761
1532807775,8753,8753
1532810102,8646,8646
1532811913,8504,8504
1532813810,7349,7349
1532815713,6194,6194
1532817658,5922,5922
1532819589,5920,5920
1532821466,5900,5900
1532823414,5889,5889
1532826096,5899,5899
1532827957,5900,5900
1532829861,5908,5908
1532831790,5908,5908
1532833691,5861,5861
1532835856,5862,5862
1532837779,5861,5861
1532839720,5975,5975
1532841625,5972,5972
1532843561,5962,5962
1532845455,5967,5967
1532847402,6071,6071
1532849293,6092,6092
1532851250,6091,6091
1532853166,6154,6154
1532855066,6158,6158
1532856977,6152,6152
1532858914,6163,6163
1532860829,6143,6143
1532862761,6157,6157
1532864651,6162,6162
1532866605,6141,6141
1532868491,6090,6090
1532870448,6091,6091
1532872338,6160,6160
1532874256,6158,6158
1532876086,6807,6807
1532878362,6632,6632
1532880258,6637,6637
1532882182,6622,6622
1532884139,5538,5538
1532886017,5500,5500
1532887957,5307,5307
1532889858,3955,3955
1532891783,3949,3949
1532893715,3948,3948
1532895971,3927,3927
1532897814,3964,3964
1532899685,3985,3985
1532901872,3990,3990
1532903771,3998,3998
1532905723,4006,4006
1532907614,4011,4011
1532909561,4723,4723
1532911452,5887,5887
1532913389,6988,6988
1532915302,7887,7887
1532917468,7916,7916
1532919647,7926,7926
1532921542,7931,7931
1532923476,7942,7942
1532925371,7958,7958
