DateTime,Entries,UniqueIPs
1532889397,72714,80011
1532890339,72696,79983
1532891300,73042,80353
1532892276,71458,78709
1532893220,71497,78744
1532894174,71554,78805
1532896378,71471,78702
1532897388,71475,78712
1532898509,71480,78713
1532899453,71491,78726
1532900418,71495,78721
1532901399,71519,78737
1532902335,71516,78736
1532903309,71510,78724
1532904281,71513,78731
1532905219,71520,78738
1532906176,71522,78743
1532907158,71513,78740
1532908102,71528,78756
1532909068,71522,78740
1532910161,71547,78775
1532911215,71560,78786
1532912169,71566,78783
1532913141,71570,78780
1532914109,71579,78800
1532915059,71577,78799
1532916034,71578,78796
1532916998,71567,78781
1532917941,71595,78808
1532918895,71619,78833
1532919880,71611,78817
1532920809,71629,78833
1532921774,71656,78857
1532922753,71669,78867
1532923697,71676,78878
1532924664,71693,78894
1532925621,71698,78900
1532926589,71720,78922
1532927537,71732,78929
1532928502,71764,78958
1532929465,71758,78951
1532930438,71775,78970
1532931380,71788,78983
1532932362,71811,79001
1532933295,71823,79015
1532934280,71836,79022
1532935241,71853,79038
1532936201,71864,79042
1532937162,71897,79083
1532938105,71930,79114
1532939084,71926,79117
1532940013,71921,79106
1532940985,71945,79126
1532941947,71971,79152
1532942895,72007,79188
1532943881,72018,79197
1532944830,72029,79204
1532945793,72098,79278
1532946740,72094,79280
1532947698,72084,79270
1532948665,72135,79326
1532949611,72129,79318
1532950593,72093,79269
1532951575,72100,79282
1532952499,72099,79283
1532953468,72107,79297
1532954414,72141,79341
1532955391,72087,79283
1532956338,72141,79347
1532957303,72112,79313
1532958291,72117,79332
1532959234,72106,79323
1532960187,72089,79311
1532961142,72089,79309
1532962099,72092,79314
1532963067,72091,79302
1532964015,72109,79320
1532964997,72091,79297
1532965952,72095,79313
1532966931,72096,79313
1532967863,72093,79301
1532968815,72096,79305
1532969793,72104,79315
1532970758,72095,79305
1532971717,72080,79291
1532972664,72072,79286
1532973647,72077,79293
1532974581,72059,79276
1532975545,72046,79258
1532976499,72041,79257
1532977462,72084,79308
1532978423,72022,79242
1532979394,72007,79233
1532980351,72006,79229
1532981299,71983,79209
1532983255,71909,79128
1532984170,71978,79202
1532985144,71978,79191
1532986105,71987,79198
1532987091,72008,79219
1532988026,72019,79235
1532988975,72017,79225
1532989958,72024,79242
1532990916,72037,79259
1532991875,72050,79277
1532992840,72031,79255
1532993793,72031,79258
1532994763,72038,79269
1532995699,72045,79273
1532996671,72060,79283
1532997629,72065,79280
1532998599,72131,79363
1532999562,72135,79364
1533000505,72163,79395
1533001472,72156,79389
1533002481,72160,79391
1533003384,72161,79396
1533004345,72161,79388
1533005299,72190,79416
1533006268,72167,79389
1533007209,72157,79378
1533008209,72164,79388
1533009134,72165,79398
1533010110,72146,79381
1533011069,72167,79391
1533012019,72150,79373
1533012997,72152,79383
1533013967,72154,79392
1533014914,72216,79459
1533015860,72222,79467
1533016826,72230,79476
1533017803,72199,79445
1533018737,72178,79414
1533019701,72211,79451
1533020660,72218,79458
1533021623,72219,79465
1533022572,72234,79484
1533023581,72244,79494
1533024496,72267,79518
1533025521,72240,79492
1533026679,72169,79425
1533027860,72113,79369
1533028817,72055,79313
1533029794,72028,79276
1533030729,72041,79297
1533031731,72083,79338
1533032676,72101,79364
1533033869,72131,79403
1533034819,72181,79441
1533035793,72126,79386
1533036740,72137,79402
1533037697,72192,79462
1533038682,72196,79472
1533039623,72205,79486
1533040589,72152,79427
1533041557,72069,79346
1533042497,72104,79386
1533043461,72113,79407
1533044414,72159,79458
1533045394,72209,79505
1533046338,72248,79552
1533047327,72258,79562
1533048295,72269,79573
1533049487,72341,79644
1533050415,72358,79662
1533051388,72343,79646
1533052587,72375,79676
1533053564,72394,79695
1533054492,72479,79787
1533055490,72514,79823
1533056448,72527,79822
1533057374,72539,79835
1533058349,72576,79868
1533059303,72580,79880
1533060270,72588,79883
1533061217,72610,79906
1533062175,72612,79916
1533063151,72640,79935
1533064123,72899,80216
1533065056,72963,80285
1533066019,72899,80191
1533067526,72918,80208
1533068661,72907,80201
1533069611,72915,80206
1533070589,72936,80230
1533071678,72925,80211
1533072755,72947,80228
1533073712,72945,80231
1533074683,72960,80254
1533075622,72965,80263
1533076590,72966,80261
1533077548,72992,80289
1533078496,73002,80300
1533079473,73003,80298
1533080411,73031,80327
1533081369,73060,80365
1533082363,73038,80347
1533083305,73060,80371
1533084269,73108,80421
1533085234,73113,80427
1533086181,73106,80407
1533087164,73120,80425
1533088093,73164,80464
1533089068,73175,80479
1533090012,73182,80488
1533091006,73176,80475
1533091947,73188,80486
1533092917,73189,80489
1533093857,73203,80501
1533094815,73201,80504
1533095777,73197,80495
1533096735,73263,80572
1533097702,73243,80547
1533098682,73207,80509
1533099628,73275,80581
1533100593,73262,80565
1533101541,73288,80592
1533102500,73307,80605
1533103468,73296,80585
1533104414,73326,80607
1533105390,73353,80635
1533106364,73357,80637
1533107294,73360,80627
1533108254,73377,80641
1533109214,73392,80658
1533110215,73398,80669
1533111136,73411,80685
1533112116,73481,80769
1533113069,73488,80772
1533114042,73481,80764
1533114975,73470,80755
1533115937,73459,80751
1533116916,73441,80737
1533117884,73459,80745
1533118813,73448,80741
1533119772,73467,80760
1533120760,73483,80776
1533121721,73476,80764
1533122663,73473,80760
1533124872,73396,80661
1533125775,73464,80733
1533126750,73461,80730
1533127696,73385,80647
1533128686,73380,80633
1533129609,73441,80699
1533130572,73417,80677
1533131566,73387,80644
1533132497,73386,80642
1533133463,73393,80651
1533134412,73399,80652
1533135395,73397,80644
1533136333,73414,80642
1533137380,73438,80674
1533138523,73464,80698
1533139457,73505,80736
1533140434,73548,80783
1533141394,73584,80834
1533142340,73591,80845
1533143299,73629,80885
1533144278,73667,80923
1533145240,73696,80964
1533146172,73725,80991
1533147143,73742,81016
1533148091,73763,81031
1533149106,73849,81130
1533150014,73885,81173
1533150987,73916,81210
1533151966,74011,81319
1533152900,74050,81361
1533153862,74087,81395
1533154815,74097,81400
1533155792,74136,81450
1533156736,74155,81463
1533157703,74182,81484
1533158665,74209,81509
1533159631,74261,81563
1533160573,74285,81586
1533161543,74311,81606
1533162495,74357,81655
1533163488,74435,81739
1533164443,74465,81769
1533165386,74534,81838
1533166847,74551,81852
1533167769,74654,81961
1533168747,74690,82000
1533169700,74742,82054
1533170700,74769,82077
1533171613,74805,82118
1533172598,74824,82133
1533173541,74847,82161
1533174515,74908,82224
1533175467,74937,82248
1533176420,74958,82271
1533177388,75008,82328
1533178342,75059,82379
1533179297,75092,82405
1533180269,75131,82446
1533181213,75198,82516
1533182190,75223,82538
1533183142,75235,82542
1533184095,75282,82589
1533185087,75294,82599
1533186037,75313,82617
1533186984,75332,82633
1533187950,75376,82687
1533188894,75402,82707
1533189886,75395,82693
1533190810,75371,82666
1533191793,75407,82705
1533192764,75418,82717
1533193718,75399,82687
1533194662,75414,82704
1533195630,75412,82700
1533196581,75495,82787
1533197544,75492,82773
1533198502,75479,82765
1533199469,75490,82777
1533200466,75483,82770
1533201387,75477,82758
1533202342,75439,82714
1533203323,75538,82858
1533204262,75516,82842
1533205212,75544,82866
1533206192,75545,82882
1533207158,75451,82775
1533208367,75452,82775
1533209292,75449,82778
1533210275,75432,82765
1533211267,75425,82763
1533212194,75447,82782
1533213142,75465,82809
1533214391,75501,82845
1533215293,75491,82841
1533216260,75489,82832
1533217228,75531,82880
1533218194,75500,82851
1533219139,75504,82857
1533220095,75518,82865
1533221094,75504,82859
1533222027,75508,82860
1533222978,75506,82861
1533223952,75527,82883
1533224924,75543,82889
1533226161,75559,82908
1533227286,75575,82918
1533228289,75577,82914
1533229214,75590,82924
1533230174,75611,82943
1533231154,75622,82955
1533232365,75621,82952
1533233315,75646,82973
1533234287,75662,82988
1533235240,75690,83021
1533236178,75737,83061
1533237145,74981,82300
1533238092,75051,82372
1533239093,75096,82423
1533240033,75113,82415
1533240981,75183,82482
1533241957,75279,82584
1533242899,75267,82562
1533243882,75288,82578
1533244818,75326,82616
1533245781,75398,82698
1533246736,75364,82638
1533247715,75383,82659
1533248670,75461,82739
1533249617,75433,82701
1533250588,75506,82774
1533251540,75567,82841
1533253731,75486,82762
1533254660,75483,82762
1533255619,75559,82843
1533256602,75573,82866
1533257581,75587,82866
1533258520,75599,82874
1533259465,75613,82889
1533260412,75615,82902
1533261393,75643,82928
1533262354,75650,82943
1533263293,75660,82950
1533264294,75678,82962
1533265247,75693,82974
1533266173,75715,82998
1533267149,75710,82996
1533268096,75705,82996
1533269073,75725,83016
1533270031,75742,83034
1533270993,75734,83025
1533271975,75738,83033
1533272900,75766,83060
1533273863,75758,83057
1533274811,75740,83035
1533275782,75738,83039
1533276756,75738,83039
1533277689,75769,83071
1533278673,75786,83090
1533279614,75820,83133
1533280626,75843,83158
1533281535,75853,83167
1533282500,75883,83205
1533283466,75886,83210
1533284421,75900,83225
1533285388,75919,83241
1533286330,75956,83275
1533287309,75949,83265
1533288269,76036,83354
1533289216,76017,83330
1533290189,76040,83352
1533291136,76047,83357
1533292100,76130,83444
1533293058,76134,83448
1533294021,76130,83444
1533294996,76077,83377
1533296188,76090,83392
1533297144,76107,83403
1533298110,76125,83422
1533299225,76123,83420
1533300249,76133,83434
1533301217,76155,83459
1533302180,76145,83458
1533303133,76145,83455
1533304112,76134,83434
1533305057,76123,83420
1533306023,76112,83408
1533306985,76097,83388
1533307938,76101,83398
1533308898,76090,83380
1533309869,76095,83385
1533310829,76122,83410
1533311778,76113,83398
1533312734,76123,83412
1533313700,76145,83436
1533314675,76172,83463
1533315643,76169,83452
1533316572,76169,83454
1533317555,76185,83474
1533318502,76204,83495
1533319470,76210,83499
1533320418,76217,83505
1533321396,76209,83500
1533322374,76220,83516
1533323570,76238,83538
1533324501,76287,83587
1533325464,76324,83607
1533326436,76329,83603
1533327396,76379,83655
1533328338,76389,83665
1533329295,76407,83692
1533330280,76419,83706
1533331245,76441,83728
1533332178,76458,83751
1533333144,76492,83792
1533334119,76493,83790
1533335076,76507,83806
1533336016,76536,83840
1533336985,76558,83861
1533337940,76567,83867
1533338925,76603,83902
1533339855,76662,83964
1533340833,76680,83984
1533341775,76723,84028
1533342754,76766,84073
1533343704,76792,84085
1533344689,76814,84106
1533345614,76836,84132
1533346586,76847,84142
1533347543,76844,84141
1533348507,76869,84170
1533349456,76883,84179
1533350419,76881,84176
1533351394,76873,84174
1533352340,76888,84180
1533353289,76885,84173
1533354283,76903,84194
1533355227,76928,84220
1533356183,76936,84226
1533357152,76947,84236
1533358099,76953,84249
1533359051,76957,84254
1533360016,76988,84287
1533360999,76984,84285
1533361977,77009,84307
1533362900,76997,84284
1533363866,77008,84295
1533364818,77018,84304
1533365792,77054,84344
1533366744,77121,84414
1533367701,77117,84409
1533368690,77142,84439
1533369644,77158,84455
1533370583,77170,84470
1533371556,77176,84470
1533372492,77166,84460
1533373470,77173,84464
1533374411,77192,84484
1533375397,77184,84478
1533376334,77183,84482
1533377332,77251,84557
1533378276,77316,84622
