DateTime,AddedIPs,RemovedIPs
1532338236,0,1
1532341691,11,11
1532344576,5,7
1532345524,0,1
1532345702,1,0
1532348001,12,11
1532350502,1024,0
1532351599,11,1
1532351702,1,0
1532352603,0,1
1532355305,12,13
1532356204,0,1
1532356501,1,0
1532357102,0,1
1532357702,1,0
1532358967,11,15
1532362403,6,13
1532363403,1280,1280
1532365203,256,257
1532366131,13,14
1532367302,256,0
1532369721,267,268
1532372102,0,256
1532373602,11,3
1532374563,7,0
1532375402,256,0
1532376904,12,8
1532379902,256,512
1532381209,256,256
1532382483,1,16
1532384407,14,10
1532386324,512,256
1532387702,10,12
1532391331,20,8
1532393402,512,768
1532394902,13,11
1532395269,256,0
1532398502,7,4
1532402136,5,24
1532405705,9,27
1532409607,13,4
1532412903,9,7
1532416503,3,7
1532417287,1,0
1532420034,13,5
1532423739,10,9
1532427223,13,10
1532430964,15,13
1532434815,4,4
1532436902,0,27392
1532438158,2,9
1532439943,1,0
1532441726,1280,1536
1532442002,12,13
1532445326,13,11
1532446802,256,256
1532448302,256,256
1532448923,6,10
1532452503,7,15
1532456166,19,9
1532458202,256,256
1532460005,10,8
1532463602,12,12
1532467407,5,5
1532468703,0,1
1532469302,1,0
1532470506,4,19
1532472379,256,256
1532474142,13,26
1532475902,0,1
1532476202,1,0
1532477740,50,2
1532478302,0,1
1532478902,1,0
1532481364,20,8
1532484302,0,1
1532485204,8,3
1532489046,10,33
1532492154,9,14
1532495702,8,11
1532497503,1,0
1532499219,9,10
1532502815,11,15
1532506562,6,3
1532507102,0,1
1532507701,1,0
1532510406,2,7
1532511002,0,1
1532513619,6,10
1532517311,14,11
1532520023,0,1
1532520794,4,10
1532523002,0,1
1532523844,1024,549888
1532524555,10,2
1532528102,15,11
1532529903,0,1
1532530502,1,0
1532531763,7,7
1532535845,9,8
1532537764,1,0
1532538905,3,12
1532542504,2,3
1532544302,0,1
1532547609,9,8
1532550002,15,7
1532553605,7,4
1532556840,5,16
1532560504,11,13
1532562303,0,1
1532564103,20,7
1532566205,2304,1792
1532567628,6,8
1532571314,2,8
1532574915,5,34
1532578563,4,0
1532580602,256,256
1532582404,4,7
1532585709,5,4
1532588165,1,0
1532589304,3,6
1532592906,5,6
1532595302,256,256
1532596089,1,0
1532596506,6,8
1532598022,256,256
1532600103,6,4
1532601909,256,256
1532603102,256,256
1532603767,6,5
1532604902,0,66037
1532607617,6,7
1532609702,4096,25600
1532610929,3,6
1532614522,0,1
1532615526,7,4
1532618113,1,5
1532620202,0,1
1532621703,6,5
1532623503,0,1
1532625367,1285,1538
1532627285,256,256
1532628002,1,0
1532628602,256,256
1532629206,2,8
1532630402,512,512
1532631363,2,0
1532631633,256,258
1532634008,4,7
1532634310,1792,2048
1532635502,256,256
1532636007,7,7
1532637302,1536,1281
1532637846,1,0
1532639102,512,768
1532639766,5,9
1532640302,0,1
1532640602,1,0
1532641802,256,256
1532643207,11,4
1532644260,1024,1024
1532646905,13,4
1532650569,25,4
1532651444,256,256
1532653502,0,1
1532653802,1,0
1532654405,5,2
1532657639,7,3
1532661209,1,13
1532664302,0,1
1532664944,7,5
1532668502,2,3
1532672001,2,12
1532672702,0,1
1532673002,1,1
1532675764,4,6
1532677927,0,1
1532679207,7,5
1532680203,0,1
1532680502,0,1
1532681132,1,0
1532683202,10,2
1532684708,1,0
1532686415,4,3
1532688303,0,1
1532690155,3,6
1532690702,0,1
1532691607,1,0
1532693525,0,1
1532693703,4,6
1532696102,1536,26112
1532697364,7,2
1532698502,0,1
1532698802,1,0
1532701207,1282,1286
1532702102,256,256
1532703126,0,1
1532703902,0,1
1532704538,6,5
1532708132,9,5
1532709965,256,256
1532711744,4,7
1532715302,3,2
1532717150,256,256
1532718803,4,5
1532720476,1280,1024
1532722325,0,256
1532722505,4,4
1532724902,256,0
1532726164,5,2
1532730005,1,1
1532731929,0,256
1532733846,2,5
1532736902,22,5
1532737928,256,256
1532740802,3,9
1532744105,7,4
1532745954,0,1
1532747765,7,27
1532751604,5,10
1532754907,7,11
1532758502,8,8
1532759402,1,0
1532761218,1,0
1532761996,10,6
1532763126,0,1
1532765045,0,1
1532765704,4,3
1532769208,4,1
1532773449,7,5
1532776435,3,7
1532779987,7,7
1532782502,0,34304
1532783641,6,3
1532784963,1,0
1532785503,0,1
1532787221,5,3
1532791202,4,2
1532794564,4,4
1532798102,5,9
1532798405,1024,768
1532801702,1,5
1532802631,256,256
1532805339,4,7
1532808904,10,1
1532818201,256,256
1532818502,2,7
1532821443,4,3
1532824203,27,3
1532826490,256,256
1532828404,8,1
1532830506,3,2
1532836086,2,18
1532838652,1,3
1532841304,4,3
1532844902,3,8
1532848802,6,1
1532852103,5,3
1532853902,0,1
1532855754,1,5
1532859366,2,4
1532863207,5,8
1532866506,10,2
1532869202,768,6144
1532870155,2,3
1532873707,6,2
1532877253,4,2
1532880868,2,5
1532881202,1792,1792
1532882746,256,256
1532884802,1,4
1532885702,256,256
1532888106,5,4
1532889602,256,256
1532891702,3,2
1532896328,258,262
1532899201,7,8
1532900402,256,256
1532902428,5,2
1532904343,256,256
1532906066,1,4
1532910007,15,2
1532911632,256,256
1532913351,3,3
1532916906,4,7
1532920443,6,26
1532922902,0,1
1532924108,2,2
1532925054,0,1
1532927634,3,9
1532931305,9,4
1532934963,2,8
1532938418,8,3
1532942107,5,2
1532945641,3,3
1532949602,3,1
1532952245,256,256
1532952902,5,9
1532955663,512,0
1532956503,4,4
1532958354,256,256
1532960165,9,5
1532964005,2,3
1532964302,1024,1024
1532967339,3,4
1532970902,3,7
1532974674,257,258
1532978106,4,6
1532981702,5,4
1532983208,256,257
1532983508,1,0
1532985307,3,8
1532988964,5,5
1532990329,256,256
1532992804,8,8
1532993102,1,0
1532996643,26,3
1533000002,4,5
1533003602,6,2
1533005702,0,1
1533006244,1,0
1533006904,3,24
1533010506,7,5
1533014106,5,3
1533016501,0,1
1533017102,1,0
1533017764,2,5
1533021605,6,4
1533024903,3,2
1533025449,2,0
1533028802,4,7
1533029701,0,1
1533030006,1,0
1533031502,0,1
