DateTime,Entries,UniqueIPs
1532946123,6739,6828
1532946722,6737,6826
1532947323,6728,6816
1532947923,6730,6818
1532948523,6733,6821
1532949123,6723,6811
1532949723,6728,6816
1532950922,6719,6807
1532952123,6714,6801
1532952723,6716,6803
1532953323,6713,6800
1532954522,6710,6797
1532955722,6697,6783
1532956923,6703,6792
1532957522,6701,6790
1532958123,6690,6778
1532959322,6685,6772
1532960523,6679,6766
1532961723,6681,6768
1532962323,6672,6758
1532962922,6667,6753
1532964122,6672,6758
1532964724,6670,6756
1532965323,6669,6755
1532966522,6666,6752
1532967123,6670,6756
1532967723,6671,6757
1532968323,6672,6758
1532968923,6667,6753
1532970122,6671,6757
1532971322,6671,6756
1532972523,6669,6754
1532973723,6661,6742
1532974323,6662,6743
1532974923,6653,6734
1532976122,6645,6726
1532976723,6644,6725
1532977323,6645,6726
1532978522,6642,6723
1532979722,6633,6713
1532980323,6636,6716
1532980922,6633,6713
1532981522,6636,6716
1532982722,6631,6711
1532983922,6633,6713
1532985723,6622,6702
1532986323,6619,6697
1532986923,6611,6689
1532987522,6614,6692
1532988123,6615,6693
1532988723,6608,6686
1532989322,6609,6687
1532990523,6608,6686
1532991123,6604,6681
1532991722,6601,6677
1532992923,6592,6668
1532993523,6596,6672
1532994123,6585,6660
1532994723,6582,6657
1532995323,6585,6660
1532996523,6581,6656
1532997124,6574,6649
1532997723,6568,6643
1532998323,6562,6637
1532998923,6563,6638
1532999523,6565,6641
1533000123,6566,6642
1533000723,6562,6638
1533001323,6559,6635
1533002523,6560,6634
1533003123,6566,6640
1533003723,6567,6641
1533004923,6550,6622
1533005522,6558,6630
1533006123,6561,6633
1533007323,6549,6619
1533008523,6547,6617
1533009723,6545,6615
1533010323,6547,6617
1533010923,6540,6610
1533011522,6543,6613
1533012122,6543,6614
1533013322,6544,6613
1533014523,6539,6608
1533015122,6536,6605
1533015723,6532,6601
1533016922,6531,6600
1533018122,6534,6603
1533019322,6520,6589
1533019923,6511,6580
1533020522,6513,6582
1533021724,6503,6571
1533022922,6507,6575
1533023522,6501,6569
1533024123,6502,6570
1533025323,6495,6563
1533025923,6498,6566
1533026523,6502,6570
1533027723,6504,6572
1533028922,6506,6574
1533029523,6499,6567
1533030122,6501,6569
1533031322,6480,6548
1533031924,6483,6551
1533032523,6476,6544
1533033123,6478,6546
1533033723,6481,6549
1533034323,6469,6537
1533036124,6467,6535
1533037323,6447,6514
1533037923,6443,6510
1533038522,6437,6504
1533039723,6438,6505
1533040923,6425,6492
1533042123,6426,6493
1533042723,6420,6487
1533043322,6415,6482
1533043923,6399,6466
1533045123,6395,6461
1533045722,6391,6457
1533046323,6385,6451
1533046923,6380,6446
1533047523,6369,6435
1533048122,6361,6427
1533048723,6356,6422
1533049324,6340,6406
1533050523,6342,6408
1533051723,6339,6406
1533052323,6335,6402
1533052922,6335,6402
1533053524,6337,6404
1533054122,6334,6401
1533054722,6338,6405
1533055923,6330,6397
1533056522,6327,6394
1533057722,6325,6392
1533058922,6322,6389
1533059522,6314,6380
1533060123,6321,6387
1533060725,6318,6384
1533061323,6319,6384
1533061923,6320,6385
1533062522,6316,6381
1533063723,6311,6376
1533064322,6311,6376
1533064923,6305,6370
1533067323,6295,6360
1533069723,6291,6355
1533070923,6280,6345
1533072124,6276,6341
1533073322,6273,6338
1533074523,6265,6330
1533075123,6262,6327
1533075723,6263,6328
1533076923,6252,6317
1533078123,6254,6319
1533079323,6255,6321
1533079923,6250,6316
1533080523,6255,6321
1533081723,6246,6312
1533082322,6238,6303
1533082923,6246,6311
1533084123,6245,6310
1533085322,6246,6311
1533086524,6243,6308
1533087124,6241,6306
1533087722,6245,6311
1533088322,6242,6308
1533088922,6244,6310
1533090123,6244,6310
1533090723,6236,6302
1533091322,6230,6296
1533092523,6219,6285
1533093123,6222,6288
1533093723,6223,6289
1533094323,6215,6281
1533094923,6219,6285
1533095522,6216,6281
1533096123,6213,6278
1533097323,6208,6273
1533098524,6207,6272
1533099123,6204,6269
1533099723,6208,6273
1533100922,6208,6273
1533102123,6207,6272
1533102723,6209,6274
1533103322,6213,6278
1533103923,6210,6275
1533104523,6207,6272
