DateTime,AddedIPs,RemovedIPs
1532945793,59,41
1532946740,41,11
1532947698,49,36
1532948665,40,6
1532949611,49,32
1532950593,59,26
1532951575,54,39
1532952499,36,13
1532953468,52,32
1532954414,36,32
1532955391,43,35
1532956338,57,28
1532957303,36,29
1532958291,51,41
1532959234,39,45
1532960187,27,37
1532961142,52,43
1532962099,45,31
1532963067,41,27
1532964015,48,35
1532964997,50,33
1532965952,58,41
1532966931,49,46
1532967863,53,28
1532968815,52,47
1532969793,47,42
1532970758,42,32
1532971717,27,20
1532972664,33,33
1532973647,49,23
1532974581,30,41
1532975545,32,25
1532976499,39,34
1532977462,56,41
1532978423,63,969
1532979394,38,28
1532980351,37,26
1532981299,23,29
1532983255,49,56
1532984170,47,34
1532985144,52,23
1532986105,42,32
1532987091,49,28
1532988026,49,34
1532988975,31,24
1532989958,27,8
1532990916,45,22
1532991875,50,28
1532992840,25,2
1532993793,51,33
1532994763,46,2
1532995699,36,28
1532996671,65,29
1532997629,66,30
1532998599,64,45
1532999562,49,1
1533000505,60,56
1533001472,47,38
1533002481,50,150
1533003384,42,83
1533004345,58,59
1533005299,55,43
1533006268,27,0
1533007209,43,101
1533008209,67,104
1533009134,49,94
1533010110,44,86
1533011069,63,51
1533012019,33,1
1533012997,48,42
1533013967,50,59
1533014914,52,40
1533015860,51,42
1533016826,66,31
1533017803,17,31
1533018737,20,30
1533019701,61,32
1533020660,59,54
1533021623,45,60
1533022572,67,30
1533023581,46,39
1533024496,60,46
1533025521,29,36
1533026410,0,13
1533026679,10,31
1533027393,2,16
1533027860,18,48
1533028360,0,13
1533028817,0,1
1533029298,1,17
1533029794,26,24
1533030262,14,14
1533030729,59,26
1533031250,19,14
1533031731,86,51
1533032189,12,9
1533032676,54,7
1533033411,40,4
1533033869,53,36
1533034362,19,9
1533034819,57,39
1533035301,10,7
1533035793,59,24
1533036253,6,7
1533036740,54,30
1533037239,13,9
1533037697,33,25
1533038203,8,8
1533038682,70,41
1533039164,1,6
1533039623,14,27
1533040093,0,14
1533040589,8,21
1533041061,0,6
1533041557,6,27
1533042031,0,8
1533042497,21,3
1533043007,8,7
1533043461,59,29
1533043960,16,10
1533044414,84,37
1533044924,13,14
1533045394,77,34
1533045890,12,2
1533046338,73,24
1533046813,12,8
1533047327,48,31
1533047792,15,6
1533048295,53,35
1533049005,15,2
1533049487,84,35
1533050045,6,3
1533050415,37,38
1533051132,15,8
1533051388,51,26
1533052109,8,1
1533052587,56,43
1533053098,10,6
1533053564,36,29
1533054036,9,6
1533054492,54,35
1533055233,16,9
1533055490,47,29
1533056448,56,36
1533057374,43,32
1533058349,72,25
1533059303,45,6
1533060270,44,40
1533061217,66,27
1533062175,53,37
1533063151,60,37
1533064123,60,55
1533065056,55,27
1533066019,55,30
1533067526,57,38
1533068661,52,29
1533069611,52,30
1533070589,51,53
1533071678,42,23
1533072755,59,31
1533073712,38,37
1533074683,57,33
1533075622,47,30
1533076590,53,22
1533077548,60,26
1533078496,41,25
1533079473,47,44
1533080411,63,37
1533081369,49,49
1533082363,50,43
1533083305,66,48
1533084269,86,48
1533085234,52,38
1533086181,53,43
1533087164,48,31
1533088093,64,20
1533089068,61,61
1533090012,54,7
1533091006,56,81
1533091947,54,42
1533092917,45,10
1533093857,50,30
1533094815,57,19
1533095777,50,24
1533096735,49,24
1533097702,46,19
1533098682,52,28
1533099628,44,34
1533100593,43,31
1533101541,62,34
1533102500,57,33
1533103468,49,28
1533104414,74,32
1533105390,71,38
1533106364,56,37
1533107294,70,43
1533108254,77,32
1533109214,76,37
1533110215,57,30
1533111136,78,34
1533112116,80,43
1533113069,36,7
1533114042,69,37
1533114975,68,37
1533115937,68,34
1533116916,64,28
1533117884,66,22
1533118813,63,40
1533119772,52,38
1533120760,59,32
1533121721,49,39
1533122663,80,33
1533124872,113,68
1533125775,60,34
1533126750,67,60
1533127696,58,35
1533128686,71,29
1533129609,69,28
1533130572,50,42
1533131566,48,27
1533132497,58,28
1533133463,70,51
1533134412,57,34
1533135395,61,30
1533136333,61,38
1533137380,68,37
1533138523,69,23
1533139457,59,43
1533140434,88,30
1533141394,87,42
1533142340,76,40
1533143299,73,34
1533144278,57,31
1533145240,105,33
1533146172,91,49
1533147143,76,28
1533148091,74,36
1533149106,99,49
1533150014,91,53
1533150987,79,32
1533151966,76,43
1533152900,99,47
1533153862,92,40
1533154815,75,40
1533155792,82,57
1533156736,75,0
1533157703,96,100
1533158665,77,3
1533159631,105,25
1533160573,64,33
1533161543,84,35
1533162495,103,44
1533163488,100,26
1533164443,90,38
1533165386,118,44
1533166847,112,50
1533167769,117,38
1533168747,116,26
1533169700,101,47
1533170700,96,38
1533171613,106,36
1533172598,107,47
1533173541,78,42
1533174515,133,41
1533175467,121,4
1533176420,124,64
1533177388,85,40
1533178342,92,31
1533179297,81,9
1533180269,95,74
1533181213,98,25
1533182190,76,35
1533183142,80,9
1533184095,104,61
1533185087,61,36
1533186037,69,48
1533186984,73,21
1533187950,80,10
1533188894,75,30
1533189886,76,65
1533190810,53,9
1533191793,97,34
1533192764,72,28
1533193718,69,77
1533194662,71,38
1533195630,62,51
1533196581,59,10
1533197544,85,29
1533198502,55,32
1533199469,55,37
1533200466,44,27
1533201387,56,34
1533202342,43,36
1533203323,72,42
1533204262,47,46
1533205212,88,41
1533206192,64,34
1533207158,72,22
1533208367,90,22
1533209292,63,25
1533210275,60,23
1533211267,59,21
1533212194,55,24
1533213142,74,19
1533214391,79,30
1533215293,49,17
1533216260,51,29
1533217228,86,46
1533218194,39,27
1533219139,45,29
1533220095,57,23
1533221094,51,40
1533222027,54,30
1533222978,51,22
1533223952,54,38
1533224924,56,7
1533226161,70,51
1533227054,10,0
1533227286,38,2
1533228014,9,5
1533228289,46,17
1533228984,19,4
1533229214,41,25
1533229929,9,5
1533230174,49,13
1533230890,7,0
1533231154,57,28
1533231868,19,4
1533232365,45,21
1533232848,13,5
1533233315,64,24
1533233793,0,5
1533234287,49,26
1533234751,12,24
1533235240,54,34
1533235691,10,6
1533236178,55,21
1533236673,13,10
1533237145,95,1528
1533237630,13,0
1533238092,47,3
1533238581,14,0
1533239093,69,26
1533239548,13,4
1533240033,58,27
1533240499,6,4
1533240981,74,18
1533241466,4,6
1533241957,65,33
1533242434,17,5
1533242899,44,19
1533243390,18,11
1533243882,43,21
1533244374,10,5
1533244818,45,5
1533245313,5,11
1533245781,48,21
1533246377,13,10
1533246736,50,18
1533247457,17,6
1533247715,44,15
1533248423,8,7
1533248670,57,14
1533249373,13,10
1533249617,42,22
1533250327,8,7
1533250588,50,14
1533251310,7,10
1533251540,50,18
1533252247,12,13
1533253731,77,57
1533254660,55,31
1533255619,60,23
1533256602,63,29
1533257581,72,39
1533258520,63,18
1533259465,66,24
1533260412,55,25
1533261393,87,21
1533262354,51,33
1533263293,53,31
1533264294,63,31
1533265247,67,18
1533266173,55,25
1533267149,55,17
1533268096,56,23
1533269073,66,17
1533270031,60,19
1533270993,46,29
1533271975,48,19
1533272900,64,34
1533273863,49,32
1533274811,45,18
1533275782,48,33
1533276756,75,15
1533277689,82,18
1533278673,56,24
1533279614,71,24
1533280626,80,29
1533281535,54,6
1533282500,86,41
1533283466,53,35
1533284421,77,28
1533285388,82,16
1533286330,84,7
1533287309,75,18
1533288269,80,57
1533289216,81,9
1533290189,83,60
1533291136,63,12
1533292100,66,19
1533293058,57,37
1533294021,37,28
1533294996,67,24
1533296188,86,38
1533297144,62,25
1533298110,61,5
1533299225,63,29
1533300249,47,27
1533301217,38,35
1533302180,41,23
1533303133,43,16
1533304112,36,22
1533305057,55,26
1533306023,45,26
1533306985,45,21
1533307938,42,30
1533308898,24,22
1533309869,48,3
1533310829,44,41
1533311778,32,3
1533312734,43,15
1533313700,46,52
1533314675,47,11
1533315643,52,44
1533316572,42,4
1533317555,58,29
1533318502,52,23
1533319470,43,2
1533320418,48,23
1533321396,58,27
1533322374,42,35
1533323570,52,31
1533324501,72,18
1533325464,58,34
1533326436,60,26
1533327396,67,21
1533328338,61,28
1533329295,56,22
1533330280,59,20
1533331245,55,18
1533332178,51,30
1533333144,70,31
1533334119,38,22
1533335076,47,20
1533336016,56,18
1533336985,68,31
1533337940,51,21
1533338925,63,22
1533339855,53,22
1533340833,54,22
1533341775,84,34
1533342754,81,26
1533343704,71,26
1533344689,63,41
1533345614,59,40
1533346586,74,33
1533347543,42,33
1533348507,74,30
1533349456,69,23
1533350419,48,28
1533351394,56,38
1533352340,64,27
1533353289,43,38
1533354283,43,37
1533355227,61,36
1533356183,67,31
1533357152,50,26
1533358099,61,33
1533359051,49,18
1533360016,69,22
1533360999,43,11
1533361977,61,13
1533362900,45,1
1533363866,52,21
1533364818,54,3
1533365792,78,83
1533366744,91,4
1533367701,47,67
1533368690,66,4
1533369644,65,29
1533370583,62,53
1533371556,63,40
1533372492,64,54
1533373470,56,51
1533374411,68,48
1533375397,63,33
1533376334,42,9
1533377332,57,86
1533378276,60,31
